timestamp,open,high,low,close,volume
2015-01-02T00:00:00+05:30,26740.0,26855.0,26351.0,26730.0,18918
2015-01-05T00:00:00+05:30,26815.0,27079.0,26736.0,27038.0,16201
2015-01-06T00:00:00+05:30,27100.0,27449.0,27083.0,27394.0,20747
2015-01-07T00:00:00+05:30,27348.0,27360.0,27120.0,27161.0,15811
2015-01-08T00:00:00+05:30,27125.0,27125.0,26760.0,26801.0,16463
2015-01-09T00:00:00+05:30,26778.0,26887.0,26668.0,26800.0,14042
2015-01-12T00:00:00+05:30,26875.0,27114.0,26825.0,27030.0,16062
2015-01-13T00:00:00+05:30,27145.0,27262.0,27005.0,27055.0,17556
2015-01-14T00:00:00+05:30,27020.0,27260.0,26901.0,27201.0,18175
2015-01-15T00:00:00+05:30,27066.0,27546.0,26706.0,27492.0,33035
2015-01-16T00:00:00+05:30,27525.0,27790.0,27386.0,27654.0,20019
2015-01-19T00:00:00+05:30,27650.0,27770.0,27623.0,27700.0,9906
2015-01-20T00:00:00+05:30,27730.0,28140.0,27730.0,28085.0,21409
2015-01-21T00:00:00+05:30,28049.0,28271.0,27811.0,27977.0,21296
2015-01-22T00:00:00+05:30,27941.0,28236.0,27751.0,28036.0,22664
2015-01-23T00:00:00+05:30,28010.0,28090.0,27791.0,27864.0,13477
2015-01-27T00:00:00+05:30,27765.0,27988.0,27569.0,27902.0,19142
2015-01-28T00:00:00+05:30,27865.0,27935.0,27735.0,27759.0,13467
2015-01-29T00:00:00+05:30,27729.0,27819.0,27382.0,27419.0,20032
2015-01-30T00:00:00+05:30,27452.0,28178.0,27424.0,27895.0,15340
2015-02-02T00:00:00+05:30,27946.0,28020.0,27723.0,27840.0,1113
2015-02-03T00:00:00+05:30,27721.0,28019.0,27450.0,27498.0,376
2015-02-04T00:00:00+05:30,27560.0,27815.0,27500.0,27729.0,103
2015-02-05T00:00:00+05:30,27875.0,28500.0,27605.0,27757.0,162
2015-02-06T00:00:00+05:30,27345.0,27440.0,26681.0,26802.0,19941
2015-02-09T00:00:00+05:30,26927.0,26990.0,26832.0,26944.0,10080
2015-02-10T00:00:00+05:30,26963.0,26985.0,26811.0,26856.0,11170
2015-02-11T00:00:00+05:30,26874.0,26910.0,26621.0,26665.0,13148
